service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
14736,0,0,0,0,0,0,1,20200426,20200628
14738,0,1,1,1,0,0,0,20200407,20200423
14739,1,1,1,1,0,1,0,20200404,20200423
14740,1,1,1,1,0,1,0,20200525,20200614
14741,1,1,1,1,0,0,0,20200420,20200423
14742,0,1,1,0,0,0,0,20200428,20200429
6301,1,1,1,1,1,0,0,20200525,20200701
14745,0,0,0,0,1,0,0,20200403,20200424
14746,0,0,0,0,1,0,0,20200430,20200612
1861,1,0,0,0,0,1,1,20200404,20200419
8636,0,0,0,0,0,1,1,20200511,20200628
14747,0,0,0,0,1,0,0,20200430,20200626
7270,0,0,0,0,1,1,0,20200605,20200627
6914,0,0,0,0,0,0,1,20200531,20200628
14748,1,1,1,1,1,0,0,20200403,20200423
7272,0,0,0,0,1,1,0,20200425,20200529
6400,0,0,0,0,0,0,1,20200426,20200524
14749,1,1,1,1,1,1,1,20200504,20200701
7233,1,0,0,0,0,0,1,20200413,20200419
14750,0,0,0,0,1,0,0,20200403,20200424
6323,0,0,0,0,1,1,0,20200403,20200424
8463,1,1,1,1,1,0,1,20200525,20200701
5269,1,1,1,1,0,0,1,20200525,20200701
14751,0,0,0,0,1,0,0,20200430,20200626
6713,1,0,0,0,1,0,1,20200413,20200424
2758,0,0,0,0,0,1,0,20200404,20200418
8946,1,1,1,1,0,0,0,20200525,20200701
1619,0,0,0,0,0,1,0,20200516,20200627
14752,1,1,1,1,1,1,1,20200425,20200503
14753,1,1,1,1,1,0,1,20200403,20200424
14754,1,1,1,1,1,1,1,20200403,20200424
1541,1,0,1,1,1,0,0,20200406,20200424
4528,1,1,1,1,0,0,0,20200518,20200611
8181,0,0,0,0,1,0,1,20200403,20200424
4530,1,1,1,1,1,0,0,20200615,20200701
1533,0,0,1,1,0,0,0,20200429,20200507
6710,0,0,0,0,1,0,1,20200531,20200628
14755,0,0,0,0,1,1,0,20200425,20200510
7379,1,1,1,1,0,0,1,20200405,20200423
6711,0,0,0,1,0,0,1,20200426,20200529
8175,0,0,0,0,1,0,1,20200601,20200628
2779,1,1,1,1,0,0,0,20200602,20200701
2680,1,1,1,0,0,0,0,20200427,20200528
3223,1,1,1,1,0,0,0,20200406,20200423
4953,0,0,0,0,0,0,1,20200503,20200510
7134,0,0,0,0,1,0,1,20200525,20200628
7136,1,0,0,0,1,0,1,20200403,20200424
14756,1,0,0,1,0,0,0,20200406,20200420
14757,1,1,1,1,1,0,1,20200525,20200701
2002,1,1,1,1,1,0,0,20200403,20200424
14758,1,1,1,1,1,0,1,20200403,20200424
14759,1,0,0,0,0,0,0,20200427,20200629
7624,0,0,1,0,0,0,0,20200407,20200422
7885,1,1,1,1,0,0,1,20200525,20200701
7628,0,1,1,0,0,0,0,20200603,20200701
14760,0,1,1,1,0,0,0,20200406,20200423
13369,1,1,1,1,0,0,1,20200405,20200423
7626,0,1,1,0,0,0,0,20200428,20200527
14761,0,0,0,0,1,0,0,20200430,20200626
8094,1,1,1,1,1,0,1,20200525,20200701
6519,1,1,1,1,1,1,1,20200425,20200627
5828,1,1,1,1,1,0,1,20200403,20200424
1687,0,0,0,0,1,0,0,20200529,20200612
3166,0,0,0,0,1,0,0,20200403,20200424
7224,0,0,0,0,1,1,0,20200425,20200510
14763,1,1,1,1,0,0,1,20200405,20200423
14764,0,1,1,1,0,0,1,20200608,20200701
14765,0,0,0,0,1,0,0,20200403,20200424
14766,0,0,0,0,1,0,0,20200417,20200424
14767,0,0,1,1,0,0,0,20200407,20200423
14769,0,1,1,1,0,0,0,20200428,20200701
14770,1,1,1,1,1,1,1,20200403,20200424
14771,0,0,0,0,0,1,0,20200404,20200418
14772,0,0,0,0,1,0,0,20200403,20200424
14773,0,1,0,0,0,0,0,20200406,20200420
14774,0,0,1,1,0,0,0,20200407,20200423
14775,0,0,0,0,0,1,0,20200525,20200627
10604,1,1,1,1,0,1,1,20200404,20200423
14776,0,0,0,0,1,0,0,20200507,20200626
14777,1,1,1,1,1,1,1,20200425,20200701
2213,1,1,1,1,1,1,1,20200403,20200424
1534,1,0,0,0,0,1,1,20200403,20200419
2603,0,0,0,0,1,0,0,20200605,20200626
8353,1,1,1,1,1,1,0,20200403,20200424
14778,1,1,1,1,1,1,1,20200518,20200701
2602,0,0,0,0,1,0,0,20200507,20200517
2605,0,0,0,0,1,0,0,20200403,20200424
6840,1,1,1,1,1,1,0,20200425,20200701
14779,1,1,1,1,1,0,1,20200525,20200701
10607,1,1,1,1,0,1,1,20200525,20200701
14781,1,1,0,0,0,0,1,20200405,20200420
14782,1,1,1,1,0,0,0,20200406,20200423
14783,1,1,1,1,0,0,0,20200615,20200701
2526,1,1,1,1,0,0,0,20200525,20200611
14784,0,0,0,0,0,0,1,20200426,20200524
14785,1,0,0,0,0,0,1,20200601,20200607
2533,1,1,1,1,0,0,0,20200615,20200701
8143,1,1,1,1,0,1,1,20200404,20200423
141,1,0,0,0,0,0,1,20200531,20200607
7333,0,0,0,0,0,0,1,20200426,20200628
4657,1,0,0,0,0,0,1,20200405,20200419
10444,0,0,0,0,0,0,1,20200426,20200628
14786,1,1,1,1,0,0,0,20200525,20200611
14787,0,0,0,0,1,0,0,20200403,20200424
14788,1,1,1,1,1,1,1,20200425,20200607
14789,1,1,1,1,1,1,1,20200525,20200613
1685,0,0,0,0,1,0,0,20200615,20200626
1748,0,0,0,0,1,0,0,20200615,20200626
14790,0,0,0,0,1,1,0,20200529,20200613
4196,1,1,1,1,1,1,1,20200525,20200613
4194,1,1,1,1,1,1,1,20200425,20200607
4197,1,1,1,1,0,1,1,20200404,20200423
14792,0,0,0,0,1,0,0,20200615,20200626
14793,0,0,0,1,1,1,0,20200425,20200510
14794,1,1,1,0,0,0,0,20200427,20200519
14795,1,0,1,1,0,1,0,20200404,20200418
14796,0,0,1,1,1,0,0,20200403,20200424
11742,0,0,0,0,1,0,0,20200403,20200424
8146,1,1,1,1,0,1,1,20200525,20200613
8147,1,1,1,1,0,1,1,20200615,20200701
14798,1,1,1,1,0,0,1,20200615,20200701
7659,1,1,1,1,0,0,1,20200525,20200611
4875,0,0,0,0,0,1,1,20200615,20200628
7655,1,1,1,1,0,0,1,20200405,20200423
14799,1,0,0,0,0,1,1,20200404,20200419
10590,0,0,0,0,0,0,1,20200601,20200628
10589,1,0,0,0,0,0,1,20200412,20200419
6484,0,0,0,0,0,1,0,20200525,20200627
5319,1,1,1,1,1,0,0,20200403,20200424
7956,1,1,1,1,1,1,0,20200403,20200424
7955,1,1,1,1,1,1,0,20200425,20200701
6483,1,0,0,0,1,0,1,20200403,20200424
8545,1,1,1,1,1,0,0,20200525,20200701
6482,0,0,0,0,1,0,1,20200525,20200628
8371,0,0,0,0,0,0,1,20200426,20200621
8122,0,0,0,0,0,0,1,20200426,20200628
8370,1,0,0,0,0,0,1,20200405,20200419
8123,1,1,1,1,1,1,0,20200425,20200701
14800,1,1,1,1,0,0,1,20200531,20200701
14801,1,1,1,1,0,0,1,20200426,20200528
515,0,0,0,0,0,1,0,20200606,20200627
14802,1,1,1,1,1,0,1,20200403,20200424
14803,0,0,0,0,0,1,0,20200425,20200501
14804,0,0,0,0,1,0,0,20200507,20200529
14805,0,0,0,0,1,0,0,20200605,20200626
8023,1,0,0,1,1,0,1,20200403,20200424
8511,1,1,1,1,1,1,1,20200530,20200701
8508,1,1,1,1,1,1,1,20200403,20200424
8014,0,0,0,1,0,0,1,20200426,20200529
5809,0,0,0,0,1,1,0,20200403,20200404
14807,0,0,0,0,0,0,1,20200531,20200628
5804,1,1,1,1,1,0,0,20200602,20200619
6320,0,0,0,1,1,1,0,20200425,20200529
5136,1,1,1,1,1,0,0,20200622,20200701
5805,0,0,0,0,0,1,0,20200530,20200627
2762,0,0,0,0,0,1,0,20200516,20200521
7082,1,1,1,1,1,1,0,20200425,20200529
14808,0,0,0,1,1,0,1,20200531,20200628
14809,0,0,0,0,1,1,0,20200530,20200627
14810,1,1,1,1,1,1,0,20200406,20200424
6404,1,0,0,0,0,0,1,20200405,20200419
10951,1,0,0,0,0,0,1,20200405,20200419
5511,1,1,1,1,1,1,1,20200425,20200701
6833,1,1,1,1,1,1,0,20200403,20200424
14811,1,1,1,1,1,1,0,20200425,20200701
12626,1,1,1,1,0,0,0,20200406,20200423
5325,1,0,0,0,0,0,1,20200405,20200419
5316,1,1,1,1,1,0,1,20200525,20200701
1859,0,0,0,0,0,1,1,20200511,20200628
1966,0,0,0,0,1,0,0,20200515,20200626
13718,1,1,1,1,1,0,1,20200525,20200701
14812,1,0,0,0,1,1,0,20200511,20200608
13715,1,1,1,1,1,0,1,20200403,20200424
1997,1,1,1,1,0,0,0,20200427,20200701
6637,0,1,1,1,0,0,0,20200428,20200701
14813,0,0,0,0,1,0,0,20200403,20200424
14814,1,0,0,0,1,0,1,20200403,20200424
14815,1,1,1,1,1,1,1,20200425,20200701
14816,1,1,1,1,1,1,0,20200406,20200424
14817,0,0,0,0,1,1,0,20200403,20200404
14819,0,1,0,0,0,0,0,20200428,20200630
14820,1,0,1,1,0,1,0,20200404,20200420
14821,1,1,1,1,0,0,0,20200406,20200423
2593,1,0,0,0,1,0,0,20200608,20200629
14822,1,1,1,1,1,1,1,20200403,20200424
14823,1,0,0,0,0,0,1,20200412,20200419
5271,1,1,1,1,0,0,1,20200405,20200421
14825,1,1,1,1,1,0,0,20200403,20200424
7376,1,1,1,1,0,0,1,20200405,20200423
14826,1,0,0,1,1,1,0,20200425,20200510
6635,1,0,0,0,1,0,0,20200525,20200629
9544,1,1,1,1,0,0,1,20200525,20200701
8440,0,0,0,0,1,0,1,20200525,20200628
14827,1,1,1,1,0,0,0,20200406,20200423
14828,0,1,1,1,0,0,0,20200608,20200701
14830,0,0,1,1,0,0,0,20200407,20200423
14831,0,1,1,1,0,0,0,20200512,20200604
14833,0,0,0,0,1,0,0,20200619,20200626
14834,0,1,0,0,0,0,0,20200406,20200420
6986,1,1,1,1,1,1,0,20200403,20200424
6984,1,0,0,0,0,0,0,20200615,20200701
14835,0,0,1,1,0,0,0,20200407,20200423
6989,1,1,1,0,1,1,0,20200512,20200523
5406,0,0,0,0,0,1,0,20200530,20200606
11169,1,0,0,0,0,0,0,20200504,20200517
6991,0,1,1,1,1,0,0,20200609,20200612
14836,1,0,0,0,1,0,1,20200403,20200424
14837,1,0,1,1,1,1,1,20200425,20200701
14838,1,1,1,1,1,1,1,20200403,20200424
6979,1,1,1,1,1,0,0,20200525,20200608
7088,1,1,1,1,0,0,0,20200511,20200608
7086,0,0,1,1,1,1,1,20200510,20200524
7090,0,0,0,0,1,1,1,20200425,20200510
7089,0,0,0,0,1,1,0,20200612,20200613
1572,0,0,0,1,0,1,0,20200516,20200523
14841,0,1,1,1,0,0,0,20200406,20200423
7087,0,0,0,0,1,0,1,20200510,20200524
7096,1,1,1,1,0,0,0,20200608,20200701
8740,1,0,0,0,1,0,1,20200529,20200607
8737,1,0,0,0,1,0,1,20200403,20200424
7100,1,0,0,0,1,1,1,20200403,20200424
7094,1,0,0,0,1,1,1,20200529,20200607
8742,0,0,0,0,1,0,1,20200608,20200628
7826,0,0,0,0,0,0,1,20200608,20200628
7825,0,0,0,0,0,0,1,20200510,20200607
14843,0,0,0,0,0,0,1,20200608,20200628
14844,0,0,0,0,0,0,1,20200510,20200524
7822,0,0,0,0,0,0,1,20200405,20200419
272,0,0,0,0,1,0,0,20200529,20200605
9957,0,0,0,0,1,0,0,20200525,20200607
10550,0,0,0,0,1,0,0,20200605,20200626
14846,1,1,1,1,0,0,1,20200405,20200423
14847,0,0,0,0,0,0,1,20200426,20200628
8359,0,0,1,0,0,0,0,20200515,20200529
14848,0,0,0,0,0,0,1,20200426,20200524
8362,1,1,1,1,0,1,0,20200530,20200701
6315,0,0,0,0,1,0,0,20200403,20200424
6913,0,0,0,0,0,0,1,20200413,20200419
8361,1,1,1,0,1,1,0,20200425,20200528
14849,1,1,1,1,0,0,1,20200426,20200701
14850,0,0,0,0,0,0,1,20200405,20200419
14860,0,0,0,0,0,0,1,20200518,20200524
14863,1,1,1,1,1,1,1,20200425,20200701
14864,1,1,1,1,1,1,0,20200403,20200424
14865,0,0,0,0,0,0,1,20200426,20200628
14869,0,0,0,0,0,1,0,20200425,20200501
14870,1,1,1,1,1,1,1,20200425,20200701
14871,1,1,1,1,1,1,1,20200403,20200424
14872,1,1,1,1,1,1,1,20200403,20200424
14873,0,0,0,0,0,0,1,20200531,20200628
14874,0,0,0,0,0,0,1,20200413,20200419
14875,0,0,0,0,0,1,0,20200502,20200627
7592,0,0,0,0,0,1,0,20200525,20200627
14876,0,0,0,0,0,0,1,20200426,20200503
14877,0,0,0,0,0,1,0,20200411,20200418
14878,0,0,0,0,0,0,1,20200405,20200419
14879,1,0,0,0,0,0,1,20200601,20200607
14880,1,1,0,0,0,0,0,20200413,20200420
14881,0,0,0,0,0,0,1,20200426,20200524
14882,1,1,1,1,0,0,0,20200406,20200423
6941,1,1,1,1,1,0,0,20200504,20200522
14883,1,1,1,1,1,1,1,20200615,20200701
6947,1,1,1,1,1,0,1,20200405,20200424
6950,1,1,1,1,1,0,0,20200525,20200612
6948,0,0,0,0,0,1,0,20200404,20200418
6940,1,0,0,0,0,1,1,20200531,20200613
9588,0,0,0,0,1,0,1,20200615,20200628
9398,1,0,0,0,1,0,1,20200529,20200612
6985,0,0,0,0,0,1,0,20200620,20200627
12800,0,0,0,0,1,0,0,20200417,20200420
12803,1,1,1,1,0,1,1,20200404,20200424
12801,1,0,0,0,0,0,0,20200525,20200531
12798,1,1,1,1,1,0,0,20200403,20200410
12795,1,1,1,1,1,1,1,20200425,20200524
12794,1,1,1,1,1,1,1,20200526,20200613
6975,1,0,0,0,0,0,0,20200504,20200517
14884,0,0,1,1,1,0,0,20200403,20200424
14885,0,0,0,0,1,1,0,20200529,20200613
14886,0,0,0,1,1,1,0,20200425,20200510
14888,1,0,0,0,0,0,1,20200413,20200419
14889,0,0,0,0,0,0,1,20200426,20200628
14890,0,0,0,0,1,0,0,20200619,20200626
14892,1,1,1,1,0,0,0,20200525,20200611
2531,0,0,0,0,0,0,1,20200426,20200628
14893,1,0,1,1,0,1,0,20200404,20200418
14894,1,1,1,0,0,0,0,20200427,20200519
1537,1,1,1,1,1,1,1,20200518,20200701
14895,1,1,1,1,1,0,0,20200403,20200424
14896,1,1,1,1,1,0,0,20200525,20200701
10582,1,1,1,1,0,0,0,20200406,20200423
7878,0,0,0,0,1,1,0,20200525,20200627
14897,0,0,0,0,0,0,1,20200525,20200628
7677,0,0,0,0,0,1,0,20200516,20200627
14898,1,0,0,0,0,1,1,20200404,20200419
1040,1,0,0,0,0,0,0,20200427,20200629
1041,0,1,0,0,0,0,0,20200414,20200420
7879,1,1,1,1,1,1,1,20200403,20200424
14899,0,0,0,0,0,0,1,20200413,20200419
14900,0,0,0,0,0,0,1,20200426,20200503
14901,0,0,0,0,0,0,1,20200531,20200628
14902,0,0,0,0,0,1,0,20200425,20200501
14904,0,0,0,0,0,0,1,20200531,20200628
14905,0,0,0,0,0,1,0,20200502,20200522
14906,0,0,0,0,0,0,1,20200426,20200503
14908,1,1,1,1,1,1,0,20200403,20200424
14909,1,1,1,1,1,1,1,20200403,20200424
12318,1,1,1,1,1,1,0,20200425,20200529
12320,1,1,1,1,1,1,0,20200530,20200701
14910,1,1,1,1,1,1,1,20200425,20200529
14911,1,1,1,1,1,1,1,20200530,20200701
14916,0,0,0,0,0,0,1,20200510,20200524
14917,0,0,0,0,0,0,1,20200518,20200524
14918,0,0,0,0,0,0,1,20200531,20200628
14921,0,0,0,0,0,1,0,20200530,20200627
14923,0,0,0,0,0,1,0,20200411,20200418
14924,0,1,0,0,0,0,0,20200406,20200420
8543,1,1,1,1,1,0,0,20200525,20200701
2201,1,0,0,0,0,0,0,20200427,20200629
14925,1,1,1,1,1,1,1,20200425,20200701
9096,0,0,0,0,0,1,1,20200525,20200628
1856,1,1,1,1,0,1,1,20200404,20200423
9095,1,1,1,1,1,0,0,20200403,20200424
4668,0,0,0,0,0,1,0,20200525,20200627
5817,1,1,1,1,1,0,1,20200525,20200701
6539,0,0,0,0,0,1,0,20200404,20200418
5801,1,1,1,1,1,1,0,20200425,20200529
14926,1,1,1,1,1,1,0,20200406,20200424
645,1,1,1,1,1,1,1,20200403,20200424
14927,0,0,0,0,0,1,1,20200425,20200628
7725,1,1,1,1,0,0,0,20200406,20200423
7727,1,1,1,1,1,0,0,20200525,20200607
14932,0,0,0,0,0,0,1,20200426,20200517
14933,0,0,0,0,0,0,1,20200531,20200628
8406,1,1,1,1,0,0,0,20200525,20200701
14934,0,0,0,0,0,0,1,20200426,20200628
7068,0,0,0,0,1,1,0,20200525,20200627
8404,1,1,1,1,1,1,0,20200403,20200424
1381,1,1,1,1,1,0,0,20200615,20200619
8855,0,0,0,0,1,0,0,20200427,20200510
8850,0,0,0,0,0,1,1,20200405,20200628
8420,0,0,0,0,1,0,1,20200525,20200628
1425,0,0,0,0,0,1,0,20200411,20200627
2328,1,1,1,1,1,1,1,20200601,20200701
2330,1,1,1,1,1,1,1,20200428,20200602
1244,1,0,0,0,0,0,1,20200411,20200419
450,0,0,0,0,0,1,1,20200607,20200628
9212,1,1,1,1,1,0,0,20200601,20200701
9210,1,1,1,1,1,1,1,20200428,20200602
10387,1,1,1,1,1,1,1,20200516,20200602
10388,1,1,1,1,0,0,0,20200428,20200515
10389,0,0,0,0,0,1,1,20200601,20200619
